question,label,pca_x,pca_y,predicted_label,correct,embedding_norm
How many times have the Cowboys beat the team which Zac Diles was a member of?,C,0.074773595,-0.27208802,B,False,1.0
How many times have the Cowboys beat Johnathan Joseph's team?,C,0.15959278,-0.15269615,B,False,1.0
"While Anson led the Chicago Cubs, how many pennants did they win in the league that employed Rich Rieker?",C,0.14271303,-0.066955686,B,False,1.0
How many pennants from Andy Olsen's employer did the Anson-led Chicago cubs win?,C,0.15131742,-0.057864133,B,False,0.99999994
"While Anison led the Chicago Cubs, how many pennants did they win in the league that employed Hal Dixon?",C,0.12219124,-0.12696967,C,True,1.0
"When Anson led the Chicago Cubs, how many pennants did they win in the league that employed Peter McLaughlin?",C,0.16019809,-0.10750121,C,True,1.0
"While Anson led the Chicago Cubs, how many pennants did they win in the league that employed Bill Engeln?",C,0.18894692,-0.047627423,B,False,1.0
"While Anson led the Chicago Cubs, how many pennants did they win from the employer of George Magerkurth?",C,0.18555945,-0.039513007,C,True,1.0
"While Anson led the Chicago cubs, how many pennants of the league having the Montreal Expos did they win?",C,0.17668101,-0.12552483,B,False,1.0
"When Anson led the Chicago cubs, what is the number of pennants won from the organization Dusty Boggess was employed by?",C,0.1953667,-0.052653987,C,True,1.0
Who is the mother of Kim Pyong-il's sibling?,C,-0.040167008,-0.015049116,C,True,1.0
Which year did the agency that designed USRA 0-8-0 end?,C,0.16810639,0.010056582,B,False,0.99999994
Which year did the agency working on USRA 2-8-8-2 end?,C,0.074360825,-0.0072951717,C,True,1.0000001
Who is the mother of Ko Young-hee's spouse?,C,-0.09127833,-0.0038550694,C,True,1.0
When did the group that worked on USRA 2-6-6-2 disband?,C,0.10638193,-0.10689804,C,True,1.0
The national rail system that designed USRA 0-6-0 came to an end when?,C,0.24684949,0.09279655,C,True,0.99999994
Who is the wife of Kim Jong-chul?,C,-0.03916243,0.052195095,C,True,1.0
Whose rule followed that of the father of Norodom Arunrasmy?,C,0.10588449,0.28524646,B,False,1.0
Which year did the developer of USRA Light Mikado end?,C,-0.050380696,0.0016589453,C,True,1.0
When did the author of A Dirge die?,C,-0.08796586,0.17422727,C,True,0.99999994
When did the author of the The Cloud die?,C,-0.07547844,0.073038094,C,True,1.0
What position did the person who The Sun supported in 1974 hold?,C,0.07811624,0.04632816,C,True,1.0
The national railway that developed the USRA Heavy Mikado came to and end in which year?,C,0.14188579,0.037506808,B,False,0.99999994
What year did the employer of William Sharp die?,C,0.041712947,0.18669333,C,True,0.99999994
In what year did the leader of schools in the Royal Palace die,C,0.21561883,0.16774838,B,False,1.0
In what year was the termination of the company that worked on USRA Light Pacific?,C,0.026309878,0.013958928,C,True,0.99999994
Which title is used for the leader of the major opponent to Freemasonry?,C,0.07668029,0.0891188,C,True,0.99999994
What year did the person who issued the Royal Proclamation of 1763 die?,C,0.13250543,0.041608494,C,True,0.9999999
What year saw the end of the administration that developed USRA Light Mountain?,C,0.024934877,0.10044658,C,True,1.0
How many episodes are there of the series which includes Achy Jakey Heart?,C,-0.09562892,-0.1297962,B,False,1.0
What's the record label of the Addicted to Music creator?,C,-0.13734214,-0.37076822,C,True,1.0
What year did the author of Julian and Maddalo die?,C,-0.07305092,0.17553805,C,True,1.0
What position was held by the individual who was prime minister when the UK joined the European Community?,C,0.03849804,0.11116894,C,True,1.0
When did the American Idol host who had a special tribute at his finale announce he was no longer going to be a judge?,C,-0.029106187,-0.21878587,C,True,1.0
When did the author of A Defence of Poetry die?,C,-0.024909591,0.1147285,C,True,1.0
Who is the sibling of the Elements trilogy director?,C,-0.29657206,0.10870021,C,True,0.99999994
What year was the death of the monarch who was the intended audience of the First Continental Congress?,C,0.059873294,0.17931403,C,True,1.0
When was the end of the Dutch company that initiated the game of cricket in India?,C,0.041272618,0.08540106,C,True,1.0
Which year did the founder of Regius Professor of Surgery die?,C,0.1076393,0.16373903,B,False,1.0
When did the author of Prometheus Unbound pass?,C,0.067018814,0.03512594,B,False,1.0
What year did the king who is referred to so often in part three of the declaration die?,C,0.074987255,0.20650715,C,True,0.99999994
What Chinese city shares a border with the city that hosted the 2009 ELEXCON fair?,C,0.10742677,0.07454035,C,True,1.0
What is the record label of the Dry Bones Dance performer?,C,-0.09324471,-0.3870563,C,True,1.0
When did the agency working on USRA Light Santa Fe end?,C,0.055665996,0.028272303,C,True,1.0
Who did Miley play in the episode 'Achy Jakey Heart'?,C,-0.22370401,-0.15370746,B,False,1.0
Who is the spouse of the person who sang with Peter Kay on the late late show?,C,-0.2211619,-0.26231694,C,True,1.0
In what year did the father of Princess Elizabeth of the United Kingdom die?,C,-0.01664363,0.07005517,C,True,0.99999994
When did the person who said that poets are the unacknowledged legislators of world die?,C,-0.0029456269,0.104707986,C,True,1.0
How many episodes are there of the series that the episode I'll Always Remember You is a part of?,C,-0.07890973,-0.1069791,B,False,0.99999994
When did the company which brought the game of cricket to India take over India?,C,0.06672659,0.028495215,C,True,0.99999994
When did the creator of Britain's Got Talent announce he was no longer going to be an American Idol judge?,C,-0.1364229,-0.23682916,C,True,0.99999994
Who is the sibling of the person who wrote the script for the 1996 Crucible movie adaption?,C,-0.34615386,0.20084192,C,True,1.0
What year did the cast member of Captive win best Actress?,C,-0.2208204,-0.13245016,C,True,1.0
When did the company that repaired Grand Trunk Road from Calcutta to Delhi end?,C,0.035775434,0.057990465,C,True,1.0
Which record label owns the series where Achy Jakey Heart belongs?,C,-0.104435354,-0.32418442,C,True,0.99999994
In what year did the cast member of Home win Best Actress?,C,-0.18814847,-0.12697254,B,False,1.0
When did the founding member of the royal academy of painting and sculpture die?,C,0.0566188,0.12968168,C,True,1.0
When was the company that repaired the Grand Trunk Road from Calcutta to Delhi established in India?,C,0.08982025,0.09265094,C,True,1.0
What position did the prime minister hold when UK joined the common market?,C,0.068065204,0.07686611,B,False,1.0
When did the first episode of the series that features Achy Jakey Heart air?,C,-0.114346296,-0.15148701,B,False,1.0
When was the company which repaired Grand Trunk Road from Calcutta to Delhi established?,C,0.06803821,0.064291134,C,True,1.0
In which year did the cast member of The Possessed with Best Actress?,C,-0.29494593,-0.026122404,C,True,0.99999994
When did the author of A Philosophical View of Reform die?,C,0.086603366,0.1319834,C,True,0.99999994
What year did the person who described poets as the unacknowledged legislators of mankind die?,C,0.023449784,0.11468306,C,True,1.0
When did the author of Ode to the West Wind die?,C,-0.07155929,0.13415404,C,True,1.0
In which county is the city where WYYU is located?,C,0.14745478,0.037873894,B,False,1.0
"What country holds the Embassy of Turkey, to the country that Serdar Denktas is from?",C,0.043811243,0.20106809,C,True,1.0
When did the original judge who was a music executive announce he was no longer going to be a judge?,C,-0.114397585,-0.20001204,C,True,1.0
What year did Prince Albert of Great Britain's father die?,C,0.03230617,0.110225774,B,False,1.0
Who was reigning when the company that repaired Grand Trunk Road from Calcutta to Delhi was founded in London?,C,0.04973214,0.10156288,C,True,1.0
In what year did the cast member of Story of Women win Best Actress?,C,-0.21841201,-0.10364659,B,False,0.9999999
"When did the former judge of American Idol, who was accused of being mean and cruel, announce that he would quit?",C,-0.00012648753,-0.16180408,C,True,0.99999994
What title is used for the leader of the church the Church of Cyprus was hoping to end encroachments of?,C,0.14297812,0.0724454,B,False,1.0
When did the first episode of the series that I'll Always Remember You is a part of air?,C,-0.12758413,-0.12533583,B,False,1.0
In what year did the cast member of My Worst Nightmare win Best Actress?,C,-0.24277773,-0.17108643,B,False,1.0
What year did the cast member of A Woman's Revenge win best Actress?,C,-0.29706615,-0.13661979,C,True,1.0
What year did the actress who participated in White Material win best Actress?,C,-0.22033356,-0.17151262,C,True,1.0
Which title is used for leader of the institution which thought the seasonal drift in the date of Easter was unacceptable?,C,0.18317501,0.14461246,B,False,0.99999994
What position did the prime minister serving when britain joined the common market hold?,C,0.07778337,0.07127316,B,False,0.99999994
Who is a cast member of the series that I'll Always Remember You is a part of?,C,-0.2678658,-0.09716677,C,True,0.99999994
What record label owns the series that I'll Always Remember You is a part of?,C,-0.119176954,-0.34863687,C,True,1.0
In which county is the town WPWT is licensed in?,C,0.20468341,0.046626654,C,True,1.0000001
What region does Dust Muhammad's city of birth contain?,C,0.03385925,0.21952921,C,True,1.0
What year did the cast member of Violette Noziere win Best Actress?,C,-0.20759426,-0.13925101,C,True,1.0
"When did the British company, that repaired grand trunk road from Calcutta to Delhi, take over India?",C,0.04181753,0.07831495,C,True,0.99999994
"Who is the law, proposed by the man who combined the idea of elements with earlier theories of the atom, named after?",C,0.14441879,0.08108915,B,False,1.0
What year did the cast member of Tip Top win best actress?,C,-0.22877187,-0.15746216,C,True,0.99999994
When did the person whose final season was the ninth announce he was no longer going to be a judge?,C,-0.025627712,-0.08696921,C,True,1.0
"When did the author of I Don't Mean to be Rude, But..., announce he was no longer going to be a judge?",C,-0.081164345,0.018750224,B,False,1.0
Who was the original broadcaster of season 4 of the series that had an episode titled Achy Jakey Heart?,C,-0.1477536,-0.12087641,C,True,0.9999999
In what century did the patron saint of the navy become the influence for red being worn by Santa Claus?,C,0.18125436,0.08228472,B,False,1.0
In which administrative territorial entity is Amir Jan Sabori's city of birth?,C,-0.035792116,0.15516527,C,True,1.0
In what century did the person after who Saint-Nicolas church is named become the influence for red being worn by Santa Claus?,C,0.12229373,0.11768501,B,False,1.0
In what century did the person Schelf Church is named after become the influence for red being worn by Santa Claus?,C,0.15349661,0.09669809,B,False,1.0
In what century did the person the Palmi Cathedral is named after become the influence for red being worn by Santa Claus?,C,0.1557083,0.16809103,C,True,0.99999994
In what century did the person for whom Murska Sobota Cathedral was named become the influence for Santa Claus wearing red?,C,0.07703421,0.17277178,B,False,1.0
